,d_2000,d_2010,d_2020,change,%_change,Total Employees,population,police_hthou,city,party
0,0.17670342097823014,0.35340684195646027,0.5301102629346904,0.3534068419564603,200.00000000000006,484.0,565920.0,85.52445575346339,"Akron, OH",blue
1,1.2629930409083447,,,,,110.0,79177.0,138.9292344999179,"Alameda, CA",blue
2,0.16742846618782126,0.16742846618782126,,,,433.0,597270.0,72.4965258593266,"Albany, NY",blue
3,1.3141295206055508,,,,,69.0,76096.0,90.67493692178302,"Altoona, PA",red
4,1.4558018556620986,0.9705345704413991,0.48526728522069956,-0.970534570441399,-66.66666666666666,411.0,206072.0,199.44485422570753,"Amarillo, TX",red
5,0.28369035764843387,0.28369035764843387,0.5673807152968677,0.28369035764843387,100.0,562.0,352497.0,159.43398099841983,"Anaheim, CA",blue
6,1.6021532940271725,,,,,62.0,62416.0,99.33350422968469,"Ankeny, IA",blue
7,0.09562514941429595,0.09562514941429595,0.2868754482428879,0.19125029882859196,200.00000000000006,2140.0,5228750.0,40.927563949318674,"Atlanta, GA",blue
8,0.5455195118691408,,0.8182792678037112,0.27275975593457036,49.999999999999986,810.0,366623.0,220.935402307002,"Aurora, CO",blue
9,0.06102338660268161,0.24409354641072645,0.24409354641072645,0.18307015980804484,300.0,2361.0,1638716.0,144.0762157689313,"Austin, TX",blue
10,0.34821245138083645,0.6964249027616729,2.263380933975437,1.9151684825946007,550.0000000000001,530.0,574362.0,92.27629961592167,"Bakersfield, CA",red
11,0.46072248657454673,0.27643349194472805,0.3685779892596374,-0.09214449731490931,-19.999999999999993,2908.0,2170504.0,133.97809909587818,"Baltimore, MD",blue
12,0.6853856922309818,,0.5140392691732364,-0.1713464230577454,-24.999999999999993,814.0,583613.0,139.4759883690048,"Baton Rouge, LA",blue
13,1.3020324726898689,1.3020324726898689,1.3020324726898689,0.0,0.0,125.0,76803.0,162.7540590862336,"Battle Creek, MI",red
14,1.3020155200249988,,1.3020155200249988,0.0,0.0,235.0,76804.0,305.9736472058747,"Baytown, TX",blue
15,0.6923098224917615,,,,,215.0,144444.0,148.8466118357287,"Bellevue, WA",blue
16,2.794154628517142,,,,,90.0,35789.0,251.47391656654278,"Benton, AR",red
17,0.8175010627513817,1.6350021255027634,0.8175010627513817,0.0,0.0,263.0,122324.0,215.00277950361334,"Berkeley, CA",blue
18,2.8998956037582646,,,,,184.0,34484.0,533.5807910915207,"Beverly Hills, CA",blue
19,0.7413338077869703,,,,,161.0,134892.0,119.35474305370221,"Bloomington, IL",red
20,1.0188487009679064,2.0376974019358127,,,,287.0,98150.0,292.4095771777891,"Boca Raton, FL",blue
21,0.25959326926571447,,,,,363.0,385218.0,94.23235674345436,"Boise, ID",red
22,1.2869681604077117,1.2869681604077117,,,,202.0,77702.0,259.96756840235776,"Boynton Beach, FL",blue
23,3.225182222795588,,,,,60.0,31006.0,193.51093336773528,"Brooklyn Center, MN",blue
24,0.8670770831526923,,1.7341541663053845,0.8670770831526923,100.0,150.0,115330.0,130.06156247290383,"Carlsbad, CA",blue
25,3.044325377496347,,6.088650754992694,3.044325377496347,100.0,89.0,32848.0,270.9449585971749,"Carlsbad, NM",red
26,0.5371723248818221,,,,,280.0,186160.0,150.40825096691017,"Cedar Rapids, IA",blue
27,2.0535145902211633,,,,,62.0,48697.0,127.31790459371214,"Ceres, CA",blue
28,1.2755590137377706,,,,,141.0,156794.0,89.92691046851283,"Champaign, IL",blue
29,0.7890853711463043,,0.7890853711463043,0.0,0.0,497.0,253458.0,196.08771472985663,"Chandler, AZ",red
30,0.49118084787637956,0.49118084787637956,0.49118084787637956,0.0,0.0,523.0,407182.0,128.44379171967327,"Chattanooga, TN",red
31,0.16136501896845798,0.27662574680307084,0.2305214556692257,0.06915643670076771,42.85714285714286,13135.0,8675982.0,151.39496601076397,"Chicago, IL",blue
32,0.1213405215458297,0.18201078231874457,0.1213405215458297,0.0,0.0,1292.0,1648254.0,78.38597691860599,"Cincinnati, OH",blue
33,0.5468993541118627,,,,,348.0,182849.0,190.32097523092824,"Clarksville, TN",red
34,0.8657034273198688,0.8657034273198688,0.8657034273198688,0.0,0.0,352.0,115513.0,304.7276064165938,"Clearwater, FL",red
35,0.2889567102394122,0.17337402614364733,0.2889567102394122,0.0,0.0,1678.0,1730363.0,96.97387195634673,"Cleveland, OH",blue
36,1.3899699766485045,,,,,103.0,71944.0,143.16690759479596,"Cleveland, TN",red
37,1.154641079820338,1.154641079820338,1.154641079820338,0.0,0.0,178.0,86607.0,205.52611220802015,"Clifton, NJ",blue
38,0.4808108393995634,0.16027027979985448,0.8013513989992724,0.32054055959970906,66.6666666666667,924.0,623946.0,148.08973853506555,"Colorado Springs, CO",red
39,0.17662664306934714,,0.3532532861386943,0.17662664306934714,100.0,424.0,566166.0,74.88969666140319,"Columbia, SC",blue
40,1.7881730236217654,1.7881730236217654,5.364519070865297,3.576346047243532,200.00000000000006,120.0,55923.0,214.58076283461187,"Commerce City, CO",blue
41,0.3054507689723109,0.15272538448615544,0.15272538448615544,-0.15272538448615544,-50.0,201.0,654770.0,30.697802281717244,"Concord, CA",blue
42,1.1851430467657447,1.1851430467657447,,,,162.0,84378.0,191.99317357605062,"Conroe, TX",red
43,0.5958197287828595,0.5958197287828595,,,,225.0,167836.0,134.05943897614338,"Corona, CA",blue
44,0.29288151478319446,,1.4644075739159723,1.1715260591327779,400.0,625.0,341435.0,183.05094673949654,"Corpus Christi, TX",red
45,0.8785416209092907,,,,,172.0,113825.0,151.109158796398,"Costa Mesa, CA",blue
46,0.017442086603797247,0.2965154722645532,0.20930503924556698,0.19186295264176972,1100.0,3829.0,5733259.0,66.78574960593966,"Dallas, TX",blue
47,1.8678670825784038,,0.9339335412892019,-0.9339335412892019,-50.0,133.0,107074.0,124.21316099146384,"Daly City, CA",blue
48,2.1215657154980376,4.243131430996075,,,,132.0,47135.0,280.04667444574096,"Danville, VA",blue
49,1.05830184885333,2.11660369770666,1.05830184885333,0.0,0.0,246.0,94491.0,260.3422548179191,"Dearborn, MI",blue
50,1.454566611877991,,1.454566611877991,0.0,0.0,213.0,68749.0,309.8226883300121,"Delray Beach, FL",blue
51,0.10763235371148645,0.2152647074229729,0.2870196098972972,0.17938725618581075,166.66666666666666,1799.0,2787266.0,64.5435347756547,"Denver, CO",blue
52,0.28391297953612027,0.28391297953612027,0.2555216815825082,-0.02839129795361206,-10.000000000000012,2855.0,3522206.0,81.05715565756233,"Detroit, MI",blue
53,1.3962580284836636,1.3962580284836636,1.3962580284836636,0.0,0.0,233.0,71620.0,325.32812063669365,"Dothan, AL",red
54,2.969561989606533,,,,,122.0,33675.0,362.28656273199704,"Douglasville, GA",blue
55,0.8842358433841474,0.8842358433841474,,,,150.0,113092.0,132.6353765076221,"Downey, CA",blue
56,3.0758820091661287,,,,,41.0,32511.0,126.11116237581128,"Eastpointe, MI",red
57,1.9246314330805652,,,,,72.0,51958.0,138.5734631818007,"Edina, MN",blue
58,0.11824887604443318,0.23649775208886636,1.5372353885776315,1.4189865125331984,1200.0000000000002,1236.0,845674.0,146.15561079091944,"El Paso, TX",blue
59,0.8892366792345451,,0.8892366792345451,0.0,0.0,246.0,112456.0,218.75222309169808,"Elgin, IL",blue
60,0.7679606804131628,1.5359213608263256,,,,388.0,130215.0,297.9687440003072,"Elizabeth, NJ",blue
61,2.1185991822207155,,2.1185991822207155,0.0,0.0,98.0,47201.0,207.62271985763013,"Euclid, OH",blue
62,0.4305056288610974,,1.7220225154443896,1.2915168865832922,300.0,305.0,232285.0,131.3042168026347,"Evansville, IN",red
63,1.9027685282085434,1.9027685282085434,,,,169.0,52555.0,321.5678812672439,"Farmington, NM",red
64,0.3079765937788728,0.3079765937788728,1.539882968894364,1.2319063751154913,400.0,601.0,324700.0,185.09393286110256,"Fayetteville, NC",blue
65,1.271811568398026,2.543623136796052,,,,150.0,78628.0,190.77173525970392,"Flagstaff, AZ",blue
66,0.29819235792625104,,0.5963847158525021,0.29819235792625104,100.0,117.0,335354.0,34.88850587737138,"Flint, MI",blue
67,1.1106668443733618,0.5553334221866809,1.6660002665600426,0.5553334221866808,49.999999999999986,662.0,180072.0,367.63072548758277,"Fort Lauderdale, FL",blue
68,1.2508912600227662,1.2508912600227662,1.2508912600227662,0.0,0.0,238.0,79943.0,297.71211988541836,"Fort Myers, FL",red
69,0.7163108273246793,0.7163108273246793,1.4326216546493586,0.7163108273246793,100.0,1013.0,698021.0,145.12457361598004,"Fresno, CA",blue
70,3.320935175345377,1.6604675876726884,1.6604675876726884,-1.6604675876726884,-50.0,119.0,60224.0,197.59564293304996,"Gardena, CA",blue
71,1.2604936092974008,,0.420164536432467,-0.8403290728649339,-66.66666666666666,454.0,238002.0,190.75469954034,"Garland, TX",blue
72,0.4126195565165007,,,,,341.0,242354.0,140.70326877212673,"Gilbert, AZ",red
73,1.8718179095537588,,1.8718179095537588,0.0,0.0,102.0,53424.0,190.92542677448338,"Grand Island, NE",red
74,0.4517772918662016,,1.3553318755986048,0.9035545837324033,200.00000000000006,207.0,221348.0,93.51789941630375,"Gulfport, MS",red
75,0.7300975410314818,,,,,170.0,136968.0,124.1165819753519,"Harlingen, TX",blue
76,0.22645953168168848,0.45291906336337695,,,,155.0,441580.0,35.101227410661714,"Harrisburg, PA",blue
77,0.10931936669104489,,,,,430.0,914751.0,47.0073276771493,"Hartford, CT",blue
78,0.6230529595015577,0.6230529595015577,0.6230529595015577,0.0,0.0,310.0,160500.0,193.14641744548288,"Hayward, CA",blue
79,0.5653166904099677,0.5653166904099677,1.1306333808199354,0.5653166904099677,100.0,92.0,176892.0,52.00913551771702,"Hemet, CA",blue
80,0.2399027913889292,,0.1199513956944646,-0.1199513956944646,-50.0,2537.0,833671.0,304.3166908768567,"Honolulu, HI",blue
81,0.12852365973691574,0.4773735933085441,0.5691762074063411,0.4406525476694254,342.8571428571429,6632.0,5446468.0,121.76698733931788,"Houston, TX",blue
82,1.7000442011492298,,,,,86.0,58822.0,146.20380129883378,"Huntington Park, CA",blue
83,0.3228764416433119,0.9686293249299359,1.2915057665732477,0.9686293249299358,300.0,606.0,309716.0,195.66312363584706,"Huntsville, AL",red
84,1.0251363431336369,,2.0502726862672738,1.0251363431336369,100.0,132.0,97548.0,135.31799729364008,"Idaho Falls, ID",red
85,0.8524713143402725,,,,,257.0,117306.0,219.08512778545,"Independence, MO",red
86,0.19173016663268783,0.31955027772114636,0.4473703888096049,0.25564022217691706,133.33333333333331,1806.0,1564699.0,115.42156031287807,"Indianapolis, IN",blue
87,0.9041754823776199,0.9041754823776199,0.9041754823776199,0.0,0.0,219.0,110598.0,198.01443064069875,"Inglewood, CA",blue
88,0.2956961426438192,0.2956961426438192,0.2956961426438192,0.0,0.0,641.0,338185.0,189.54122743468812,"Jackson, MS",blue
89,0.17296683966233414,0.6918673586493366,0.8648341983116707,0.6918673586493366,400.0,2947.0,1156291.0,254.86663824244934,"Jacksonville, FL",red
90,0.7386806425044229,0.36934032125221145,,,,1279.0,270753.0,472.3862708815784,"Jersey City, NJ",blue
91,0.6735730355242419,,1.3471460710484837,0.6735730355242419,100.0,330.0,148462.0,222.27910172299983,"Joliet, IL",blue
92,2.31755081230156,1.15877540615078,1.15877540615078,-1.15877540615078,-50.0,146.0,86298.0,169.18120929801387,"Joplin, MO",red
93,0.4332699315000238,0.309478522500017,0.8046441585000442,0.37137422700002043,85.71428571428572,1875.0,1615621.0,116.05444593750639,"Kansas City, MO",red
94,2.9117167481947357,5.823433496389471,,,,75.0,34344.0,218.37875611460518,"Kennesaw, GA",blue
95,0.7784645565087422,0.7784645565087422,0.7784645565087422,0.0,0.0,188.0,128458.0,146.35133662364353,"Kent, WA",blue
96,0.40405836218983465,,1.212175086569504,0.8081167243796694,200.00000000000006,353.0,247489.0,142.63260185301166,"Killeen, TX",red
97,1.600870873755323,,,,,99.0,62466.0,158.48621650177697,"La Habra, CA",blue
98,2.827174804218145,,,,,106.0,35371.0,299.68052924712333,"La Porte, TX",blue
99,1.9360084668103614,0.6453361556034538,1.2906723112069076,-0.6453361556034538,-33.33333333333333,417.0,154958.0,269.10517688664027,"Lakewood, CO",blue
100,3.86010962711341,,3.86010962711341,0.0,0.0,85.0,25906.0,328.1093183046398,"Laurel, MD",blue
101,1.3039339687838207,,2.6078679375676415,1.3039339687838207,100.0,107.0,76691.0,139.52093465986883,"Layton, UT",red
102,2.938842683751139,2.938842683751139,,,,93.0,34027.0,273.3123695888559,"Lebanon, TN",red
103,1.4327058081893462,,,,,102.0,69798.0,146.13599243531334,"Lima, OH",red
104,0.45177423034612685,0.9035484606922537,1.581209806211444,1.1294355758653172,250.0,639.0,442699.0,144.34186659558753,"Little Rock, AR",blue
105,0.8520609223559485,1.0650761529449357,1.2780913835339227,0.42603046117797416,49.999999999999986,1173.0,469450.0,249.8668654808819,"Long Beach, CA",blue
106,1.0060564598885289,,1.0060564598885289,0.0,0.0,204.0,99398.0,205.2355178172599,"Longmont, CO",blue
107,0.12484905943790611,0.17947052294199003,0.07022759593382219,-0.05462146350408392,-43.75,12692.0,12815475.0,99.03651639911904,"Los Angeles, CA",blue
108,0.7618902497095293,0.38094512485476467,2.2856707491285877,1.5237804994190585,199.99999999999997,526.0,262505.0,200.37713567360623,"Lubbock, TX",red
109,1.0128018149408524,,,,,86.0,98736.0,87.1009560849133,"Manteca, CA",blue
110,3.8822889975929806,,,,,24.0,25758.0,93.17493594223154,"Maple Valley, WA",blue
111,1.6380553007469532,,,,,175.0,61048.0,286.6596776307168,"Marietta, GA",blue
112,2.5380710659898478,,,,,57.0,39400.0,144.67005076142132,"Marion, IA",blue
113,0.2806694527787679,0.2806694527787679,,,,2385.0,1068873.0,223.1322149591205,"Memphis, TN",blue
114,0.693880666402992,,,,,125.0,144117.0,86.735083300374,"Merced, CA",blue
115,2.611375150154071,,,,,102.0,38294.0,266.36026531571525,"Meridian, MS",red
116,0.20145003736898193,0.6043501121069459,0.8058001494759277,0.6043501121069458,300.0,1221.0,496401.0,245.97049562752696,"Mesa, AZ",red
117,0.06267661093775805,0.10968406914107658,0.10968406914107658,0.04700745820331853,75.0,1559.0,6381966.0,24.4282091129912,"Miami, FL",blue
118,1.744957074055978,,,,,125.0,57308.0,218.11963425699727,"Midwest City, OK",red
119,0.14515810620928316,0.508053371732491,1.0886857965696237,0.9435276903603406,650.0,2328.0,1377808.0,168.96403562760557,"Milwaukee, WI",blue
120,0.20500506191665382,0.13667004127776922,0.1708375515972115,-0.03416751031944232,-16.666666666666675,1018.0,2926757.0,34.78252550519227,"Minneapolis, MN",blue
121,1.3109664969402042,0.7865798981641225,0.7865798981641225,-0.5243865987760816,-40.0,300.0,381398.0,78.65798981641225,"Modesto, CA",blue
122,0.8660858117822314,0.8660858117822314,2.598257435346694,1.7321716235644626,199.99999999999997,180.0,115462.0,155.89544612080164,"Monroe, LA",red
123,2.6982542295135046,2.6982542295135046,,,,82.0,37061.0,221.2568468201074,"Monrovia, CA",blue
124,1.5824787947841499,1.5824787947841499,,,,99.0,63192.0,156.66540068363085,"Montebello, CA",blue
125,0.7815308626537661,0.3907654313268831,0.7815308626537661,0.0,0.0,614.0,255908.0,239.92997483470623,"Montgomery, AL",blue
126,2.455855988604828,,,,,129.0,81438.0,158.40271126501142,"Mountain View, CA",blue
127,2.4637823987385437,2.4637823987385437,2.4637823987385437,0.0,0.0,111.0,40588.0,273.47984625997833,"Muskogee, OK",red
128,1.6296465296677152,,,,,120.0,61363.0,195.5575835601258,"National City, CA",blue
129,0.19434022949637703,0.2915103442445655,0.19434022949637703,0.0,0.0,1403.0,1029123.0,136.32967099170847,"New Orleans, LA",blue
130,1.225975979043984,1.225975979043984,,,,811.0,244703.0,331.422173001557,"Norfolk, VA",blue
131,1.804060941178593,,,,,394.0,110861.0,355.40000541218285,"North Charleston, SC",blue
132,0.8231299516411154,,2.0578248791027884,1.234694927461673,150.0,414.0,242975.0,170.38789998971086,"North Las Vegas, NV",blue
133,2.75072894316994,,,,,78.0,36354.0,214.55685756725532,"Oak Creek, WI",blue
134,2.2204951704230043,2.2204951704230043,,,,96.0,45035.0,213.1675363606084,"Oakland Park, FL",blue
135,0.9407448347228919,1.8814896694457839,0.9407448347228919,0.0,0.0,1046.0,425195.0,246.00477428003623,"Oakland, CA",blue
136,0.8368218343553019,1.4644382101217785,1.1506300222385402,0.3138081878832383,37.50000000000001,1381.0,955998.0,144.45636915558399,"Oklahoma City, OK",red
137,0.4832166767739488,1.2080416919348722,0.2416083383869744,-0.2416083383869744,-50.0,926.0,827786.0,111.86466067316917,"Omaha, NE",blue
138,0.5686955829414072,2.274782331765629,0.5686955829414072,0.0,0.0,339.0,175841.0,192.78780261713706,"Ontario, CA",blue
139,0.16883896758348102,0.506516902750443,0.3939575910281224,0.22511862344464137,133.33333333333334,915.0,1776841.0,51.495885112961716,"Orlando, FL",blue
140,1.366624301313326,,1.366624301313326,0.0,0.0,136.0,73173.0,185.86090497861233,"Owensboro, KY",red
141,2.0771883178929,,,,,127.0,48142.0,263.80291637239833,"Palm Springs, CA",blue
142,1.3027618551328817,1.9541427826993225,,,,345.0,153520.0,224.72642001042212,"Pasadena, TX",blue
143,0.29036004645760743,0.29036004645760743,0.5807200929152149,0.29036004645760743,100.0,200.0,344400.0,58.07200929152149,"Pensacola, FL",red
144,0.5945974872310189,0.5945974872310189,,,,275.0,168181.0,163.51430898853022,"Peoria, AZ",red
145,0.19510866133464258,0.2483201144259087,0.14189720824337643,-0.05321145309126615,-27.27272727272727,7995.0,5637884.0,141.8085224882243,"Philadelphia, PA",blue
146,0.12249350723164919,0.29398441735595804,0.46547532748026693,0.34298182024861773,280.0,3706.0,4081849.0,90.79218756009837,"Phoenix, AZ",red
147,1.3861742975561746,2.772348595112349,1.3861742975561746,0.0,0.0,96.0,72141.0,133.07273256539278,"Pittsburg, CA",blue
148,0.1165978836318142,0.5246904763431639,0.1165978836318142,0.0,0.0,976.0,1715297.0,56.89976721232534,"Pittsburgh, PA",blue
149,2.4094353488260025,1.2047176744130013,,,,110.0,83007.0,132.51894418543014,"Pleasanton, CA",blue
150,1.2755915555839021,,,,,88.0,78395.0,112.25205689138338,"Plymouth, MN",blue
151,0.19485618639163366,0.2922842795874505,0.048714046597908414,-0.14614213979372526,-75.00000000000001,1150.0,2052796.0,56.021153587594675,"Portland, OR",blue
152,1.0573954235926066,1.0573954235926066,,,,312.0,94572.0,329.90737216089326,"Portsmouth, VA",blue
153,0.08287462229890886,,,,,511.0,1206642.0,42.348931994742436,"Providence, RI",blue
154,0.8314625426124552,,1.6629250852249104,0.8314625426124552,100.0,131.0,120270.0,108.92159308223165,"Redding, CA",red
155,1.1536021226279056,,,,,116.0,86685.0,133.81784622483707,"Redwood City, CA",blue
156,0.2308024308112013,0.4616048616224026,0.2308024308112013,0.0,0.0,375.0,433271.0,86.55091155420048,"Reno, NV",blue
157,0.9656051447442112,,1.9312102894884224,0.9656051447442112,100.0,142.0,103562.0,137.115930553678,"Rialto, CA",blue
158,1.817520901490367,1.817520901490367,1.817520901490367,0.0,0.0,242.0,110040.0,219.92002908033442,"Richmond, CA",blue
159,0.188695800669304,0.377391601338608,0.188695800669304,0.0,0.0,802.0,1059907.0,75.66701606839091,"Richmond, VA",blue
160,1.0399442589877181,,,,,233.0,96159.0,242.30701234413837,"Rio Rancho, NM",blue
161,0.04796740518882609,0.04796740518882609,0.04796740518882609,0.0,0.0,503.0,2084749.0,24.127604809979523,"Riverside, CA",blue
162,0.925167802310144,0.462583901155072,0.462583901155072,-0.462583901155072,-50.0,292.0,216177.0,135.07449913728104,"Roanoke, VA",red
163,1.5053439710973957,1.5053439710973957,,,,139.0,66430.0,209.242811982538,"Rogers, AR",red
164,2.3343760212895095,,,,,85.0,42838.0,198.42196180960826,"Rohnert Park, CA",blue
165,0.2695856683945311,0.16175140103671864,0.3235028020734373,0.053917133678906215,20.0,954.0,1854698.0,51.436945529676535,"Sacramento, CA",blue
166,0.8379701012267883,,0.8379701012267883,0.0,0.0,61.0,119336.0,51.11617617483408,"Saginaw, MI",red
167,0.5165556072111163,1.0331112144222325,,,,191.0,193590.0,98.6621209773232,"Salinas, CA",blue
168,0.27312454479242537,0.1820830298616169,0.5462490895848507,0.27312454479242537,100.0,542.0,1098400.0,49.34450109249818,"Salt Lake City, UT",blue
169,0.0998736598203273,0.5992419589219637,0.8489261084727819,0.7490524486524547,750.0,2819.0,2002530.0,140.77192351675131,"San Antonio, TX",blue
170,0.460840111523307,2.304200557616535,4.60840111523307,4.147561003709763,900.0,360.0,216995.0,165.90244014839053,"San Bernardino, CA",blue
171,0.3426456103670856,0.18689760565477395,0.3737952113095479,0.03114960094246233,9.090909090909092,2522.0,3210314.0,78.55929357688998,"San Diego, CA",blue
172,0.0832463640069361,0.0832463640069361,0.11099515200924813,0.027748788002312036,33.333333333333336,2892.0,3603761.0,80.2494949026864,"San Francisco, CA",blue
173,0.27443892334317105,0.32932670801180525,0.054887784668634206,-0.21955113867453685,-80.0,1352.0,1821899.0,74.20828487199346,"San Jose, CA",blue
174,0.29927933536045204,1.1971173414418081,0.5985586707209041,0.29927933536045204,100.0,523.0,334136.0,156.5230923935164,"Santa Ana, CA",blue
175,0.9084467377677646,1.8168934755355293,0.9084467377677646,0.0,0.0,213.0,110078.0,193.49915514453386,"Santa Fe, NM",blue
176,0.9319432881444387,0.6212955254296259,0.3106477627148129,-0.6212955254296257,-66.66666666666666,251.0,321908.0,77.97258844141804,"Santa Rosa, CA",blue
177,0.1415939227888339,0.2831878455776678,0.1415939227888339,0.0,0.0,209.0,706245.0,29.593129862866284,"Sarasota, FL",red
178,0.1097765635270112,0.1097765635270112,0.16466484529051684,0.05488828176350563,50.00000000000002,1946.0,3643765.0,53.40629815589095,"Seattle, WA",blue
179,0.34790837485039944,0.6958167497007989,2.0874502491023965,1.739541874251997,499.9999999999999,711.0,287432.0,247.36285451863398,"Shreveport, LA",blue
180,0.9409196548706705,,,,,150.0,106279.0,141.13794823060059,"Sioux City, IA",red
181,1.2291052114060963,2.4582104228121926,,,,142.0,81360.0,174.5329400196657,"Somerville, MA",blue
182,6.876633200385091,,,,,40.0,29084.0,137.53266400770184,"Southgate, MI",blue
183,1.0917984103415146,0.5458992051707573,0.5458992051707573,-0.5458992051707573,-50.0,138.0,183184.0,75.3340903135645,"Spartanburg, SC",red
184,0.24811248427587132,0.9924499371034853,0.49622496855174264,0.24811248427587132,100.0,400.0,403043.0,99.24499371034851,"Spokane, WA",red
185,0.6273761873094346,0.6273761873094346,,,,268.0,159394.0,168.13681819892844,"Springfield, IL",red
186,0.34816274519361334,0.34816274519361334,0.6963254903872267,0.34816274519361334,100.0,418.0,287222.0,145.53202749093037,"Springfield, MO",red
187,1.4218885523752647,,,,,152.0,70329.0,216.12705996104023,"St. Charles, MO",red
188,1.23734811551882,2.47469623103764,,,,169.0,80818.0,209.1118315226806,"St. Joseph, MO",red
189,0.32613552235495935,0.6522710447099187,0.32613552235495935,0.0,0.0,796.0,306621.0,259.60387579454766,"St. Paul, MN",blue
190,0.7597196634441892,0.3798598317220946,1.8992991586104726,1.1395794951662834,149.99999999999994,759.0,263255.0,288.3136122770698,"St. Petersburg, FL",red
191,1.0140265218636795,0.25350663046591987,0.7605198913977594,-0.25350663046592004,-25.000000000000018,610.0,394467.0,154.6390445842111,"Stockton, CA",blue
192,2.21638573977415,1.108192869887075,,,,243.0,90237.0,269.29086738255927,"Suffolk, VA",blue
193,0.6508043942312699,,,,,278.0,153656.0,180.923621596293,"Sunnyvale, CA",blue
194,0.24554399043360614,0.24554399043360614,0.7366319713008184,0.4910879808672122,199.99999999999997,484.0,407259.0,118.84329136986537,"Syracuse, NY",blue
195,0.2852822868228112,0.0356602858528514,0.2496220009699598,-0.035660285852851414,-12.500000000000005,1212.0,2804240.0,43.220266453655896,"Tampa, FL",blue
196,1.0808590667862816,,0.5404295333931408,-0.5404295333931408,-50.0,493.0,185038.0,266.43175996281843,"Tempe, AZ",red
197,0.20463623862222513,0.20463623862222513,0.6139087158666754,0.40927247724445026,200.0,652.0,488672.0,133.4228275816908,"Toledo, OH",blue
198,0.6713211600429646,,2.0139634801288935,1.342642320085929,199.99999999999997,334.0,148960.0,224.22126745435017,"Topeka, KS",red
199,2.0175527085645113,,2.0175527085645113,0.0,0.0,139.0,49565.0,280.43982649046706,"Troy, NY",red
200,0.34546650068920565,0.46062200091894084,1.0363995020676169,0.6909330013784112,199.99999999999997,1168.0,868391.0,134.50162426833074,"Tucson, AZ",blue
201,0.5951902674487467,0.5951902674487467,0.89278540117312,0.2975951337243733,49.999999999999986,912.0,672054.0,135.70338097831424,"Tulsa, OK",red
202,0.9327662114767555,,,,,117.0,107208.0,109.1336467427804,"Turlock, CA",blue
203,0.06755008670053628,,0.2702003468021451,0.20265026010160883,300.0,951.0,1480383.0,64.24013245221,"Virginia Beach, VA",red
204,1.48124009420687,,0.740620047103435,-0.740620047103435,-50.0,235.0,135022.0,174.04571106930723,"Warren, MI",red
205,0.8923790826343031,,,,,133.0,112060.0,118.6864179903623,"Waterloo, IA",blue
206,2.5371695336682394,,7.611508601004719,5.07433906733648,200.00000000000006,84.0,39414.0,213.12224082813213,"Wentzville, MO",red
207,6.571813491933099,,,,,71.0,30433.0,233.29937896362503,"Westfield, NJ",blue
208,1.7728610431514378,,2.6592915647271567,0.8864305215757189,50.0,247.0,112812.0,218.94833882920256,"Westminster, CO",blue
209,1.1515695893502844,,,,,167.0,86838.0,192.3121214214975,"Whittier, CA",blue
210,1.4335684385572567,1.4335684385572567,,,,79.0,69756.0,113.25190664602327,"Woodbury, MN",blue
211,0.8538069115669492,0.4269034557834746,,,,120.0,234245.0,51.22841469401695,"York, PA",red
212,7.454342154304882,,,,,61.0,26830.0,227.3574357062989,"Yukon, OK",red
